2020-08-31 11:52:19,338 [main] INFO  [c.u.j.c.EnableEncryptablePropertiesBeanFactoryPostProcessor] EnableEncryptablePropertiesBeanFactoryPostProcessor.java:50 - Post-processing PropertySource instances
2020-08-31 22:11:01,763 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 22:11:01,765 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id LIMIT ?,? 
2020-08-31 22:11:01,765 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 0(Long), 20(Long)
2020-08-31 22:11:01,766 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - <==      Total: 2
2020-08-31 22:11:01,890 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 22:11:01,891 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:01,891 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:01,893 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
2020-08-31 22:11:01,893 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:01,895 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? AND sym.tenant_code = 0 
2020-08-31 22:11:01,896 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 22:11:01,896 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 22:11:01,897 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:01,906 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id IN (?) AND sym.tenant_code = 0 
2020-08-31 22:11:01,907 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:01,907 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:02,068 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, role_name, role_code, role_desc, tenant_code, create_user, update_user, create_time, update_time, status, is_delete FROM sys_role WHERE is_delete = 0 AND tenant_code = 0 
2020-08-31 22:11:02,068 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 22:11:02,068 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT COUNT(1) FROM ( SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id ) TOTAL 
2020-08-31 22:11:02,068 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - <==      Total: 3
2020-08-31 22:11:02,068 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 22:11:02,069 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id LIMIT ?,? 
2020-08-31 22:11:02,070 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 0(Long), 20(Long)
2020-08-31 22:11:02,070 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - <==      Total: 2
2020-08-31 22:11:02,639 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 22:11:02,639 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:02,640 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:02,641 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
2020-08-31 22:11:02,642 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:02,643 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? AND sym.tenant_code = 0 
2020-08-31 22:11:02,644 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 22:11:02,645 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 22:11:02,645 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:02,655 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id IN (?) AND sym.tenant_code = 0 
2020-08-31 22:11:02,655 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:02,656 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:02,822 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, role_name, role_code, role_desc, tenant_code, create_user, update_user, create_time, update_time, status, is_delete FROM sys_role WHERE is_delete = 0 AND tenant_code = 0 
2020-08-31 22:11:02,823 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 22:11:02,823 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT COUNT(1) FROM ( SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id ) TOTAL 
2020-08-31 22:11:02,823 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - <==      Total: 3
2020-08-31 22:11:02,824 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 22:11:02,825 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id LIMIT ?,? 
2020-08-31 22:11:02,826 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 0(Long), 20(Long)
2020-08-31 22:11:02,827 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - <==      Total: 2
2020-08-31 22:11:04,555 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 22:11:04,555 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:04,556 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:04,557 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
2020-08-31 22:11:04,558 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:04,560 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? AND sym.tenant_code = 0 
2020-08-31 22:11:04,560 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 22:11:04,561 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 22:11:04,561 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:04,571 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id IN (?) AND sym.tenant_code = 0 
2020-08-31 22:11:04,572 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:04,573 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:04,740 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, role_name, role_code, role_desc, tenant_code, create_user, update_user, create_time, update_time, status, is_delete FROM sys_role WHERE is_delete = 0 AND tenant_code = 0 
2020-08-31 22:11:04,741 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 22:11:04,741 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT COUNT(1) FROM ( SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id ) TOTAL 
2020-08-31 22:11:04,742 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - <==      Total: 3
2020-08-31 22:11:04,742 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 22:11:04,743 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id LIMIT ?,? 
2020-08-31 22:11:04,744 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 0(Long), 20(Long)
2020-08-31 22:11:04,745 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - <==      Total: 2
2020-08-31 22:11:40,081 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 22:11:40,082 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:40,082 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:40,084 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
2020-08-31 22:11:40,084 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:40,086 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? AND sym.tenant_code = 0 
2020-08-31 22:11:40,086 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 22:11:40,087 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 22:11:40,087 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:40,145 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id IN (?) AND sym.tenant_code = 0 
2020-08-31 22:11:40,145 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:40,146 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:40,383 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 22:11:40,383 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:40,384 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:40,385 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
2020-08-31 22:11:40,386 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:40,387 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? AND sym.tenant_code = 0 
2020-08-31 22:11:40,388 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 22:11:40,388 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 22:11:40,389 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:40,399 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id IN (?) AND sym.tenant_code = 0 
2020-08-31 22:11:40,399 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:40,400 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:40,591 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, role_name, role_code, role_desc, tenant_code, create_user, update_user, create_time, update_time, status, is_delete FROM sys_role WHERE is_delete = 0 AND tenant_code = 0 
2020-08-31 22:11:40,592 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 22:11:40,593 [XNIO-1 task-1] DEBUG [c.w.usercentre.mapper.SysRoleMapper.selectList] BaseJdbcLogger.java:143 - <==      Total: 3
2020-08-31 22:11:40,593 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT COUNT(1) FROM ( SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id ) TOTAL 
2020-08-31 22:11:40,593 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 
2020-08-31 22:11:40,594 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sc.*, GROUP_CONCAT(sr.id) AS roleIds, GROUP_CONCAT(sr.role_name) AS roleNames FROM sys_customer sc LEFT JOIN sys_customer_role scr ON scr.customer_id = sc.id LEFT JOIN sys_role sr ON sr.id = scr.role_id AND sr.tenant_code = 0 WHERE sc.tenant_code = 0 GROUP BY sc.id LIMIT ?,? 
2020-08-31 22:11:40,595 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - ==> Parameters: 0(Long), 20(Long)
2020-08-31 22:11:40,596 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserDetailPage] BaseJdbcLogger.java:143 - <==      Total: 2
2020-08-31 22:11:41,887 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT id, account, username, `password`, tenant_code, phone, avatar, create_time, update_time, `status`, is_delete, create_user, update_user FROM sys_customer WHERE ID = ? AND tenant_code = 0 
2020-08-31 22:11:41,887 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:41,888 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysCustomerMapper.getUserById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:41,889 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT role.* FROM sys_customer_role AS cRole LEFT JOIN sys_role role ON role.id = cRole.role_id AND role.tenant_code = 0 WHERE cRole.customer_id = ? 
2020-08-31 22:11:41,890 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:41,892 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id = ? AND sym.tenant_code = 0 
2020-08-31 22:11:41,892 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - ====> Parameters: 1(Long)
2020-08-31 22:11:41,893 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleId] BaseJdbcLogger.java:143 - <====      Total: 1
2020-08-31 22:11:41,893 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysRoleMapper.getCustomerRoleById] BaseJdbcLogger.java:143 - <==      Total: 1
2020-08-31 22:11:41,903 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==>  Preparing: SELECT sym.* FROM sys_menu sym RIGHT JOIN sys_role_menu srm ON srm.menu_id = sym.id WHERE srm.role_id IN (?) AND sym.tenant_code = 0 
2020-08-31 22:11:41,904 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - ==> Parameters: 1(Long)
2020-08-31 22:11:41,904 [XNIO-1 task-1] DEBUG [c.w.u.mapper.SysMenuMapper.getMenuByRoleIds] BaseJdbcLogger.java:143 - <==      Total: 1
